AFFYMETRIX_3PRIME_IVT_ID	Name	Species	name_abbr
11756897_x_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11763304_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11745848_a_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11751951_a_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11716743_s_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11716742_a_at	tight junction protein 2(TJP2)	Homo sapiens	TJP2
11744902_a_at	fatty acid desaturase 2(FADS2)	Homo sapiens	FADS2
11754939_x_at	fatty acid desaturase 2(FADS2)	Homo sapiens	FADS2
11744900_x_at	fatty acid desaturase 2(FADS2)	Homo sapiens	FADS2
11744899_a_at	fatty acid desaturase 2(FADS2)	Homo sapiens	FADS2
11752973_a_at	DEAD-box helicase 23(DDX23)	Homo sapiens	DDX23
11715902_a_at	DEAD-box helicase 23(DDX23)	Homo sapiens	DDX23
11730759_s_at	CXXC repeat containing interactor of PDZ3 domain(CRIPT)	Homo sapiens	CRIPT
11730761_s_at	CXXC repeat containing interactor of PDZ3 domain(CRIPT)	Homo sapiens	CRIPT
11730763_x_at	CXXC repeat containing interactor of PDZ3 domain(CRIPT)	Homo sapiens	CRIPT
11730762_s_at	CXXC repeat containing interactor of PDZ3 domain(CRIPT)	Homo sapiens	CRIPT
11730760_x_at	CXXC repeat containing interactor of PDZ3 domain(CRIPT)	Homo sapiens	CRIPT
11740151_at	cytochrome P450 family 7 subfamily B member 1(CYP7B1)	Homo sapiens	CYP7B1
11728846_at	heart and neural crest derivatives expressed 1(HAND1)	Homo sapiens	HAND1
11758551_s_at	zinc finger protein 264(ZNF264)	Homo sapiens	ZNF264
11728167_a_at	zinc finger protein 264(ZNF264)	Homo sapiens	ZNF264
11730468_at	netrin 1(NTN1)	Homo sapiens	NTN1
11730467_at	netrin 1(NTN1)	Homo sapiens	NTN1
11736458_x_at	potassium two pore domain channel subfamily K member 6(KCNK6)	Homo sapiens	KCNK6
11736456_at	potassium two pore domain channel subfamily K member 6(KCNK6)	Homo sapiens	KCNK6
11736457_at	potassium two pore domain channel subfamily K member 6(KCNK6)	Homo sapiens	KCNK6
11741967_a_at	chromodomain Y like(CDYL)	Homo sapiens	CDYL
11721596_s_at	chromodomain Y like(CDYL)	Homo sapiens	CDYL
11745058_a_at	chromodomain Y like(CDYL)	Homo sapiens	CDYL
11730646_a_at	endothelin converting enzyme like 1(ECEL1)	Homo sapiens	ECEL1
11724537_a_at	ATP binding cassette subfamily G member 2 (Junior blood group)(ABCG2)	Homo sapiens	Junior blood group
11724538_a_at	ATP binding cassette subfamily G member 2 (Junior blood group)(ABCG2)	Homo sapiens	Junior blood group
11718909_x_at	carbohydrate sulfotransferase 2(CHST2)	Homo sapiens	CHST2
11718908_s_at	carbohydrate sulfotransferase 2(CHST2)	Homo sapiens	CHST2
11742585_a_at	natural cytotoxicity triggering receptor 2(NCR2)	Homo sapiens	NCR2
11738679_a_at	natural cytotoxicity triggering receptor 1(NCR1)	Homo sapiens	NCR1
11759971_at	natural cytotoxicity triggering receptor 1(NCR1)	Homo sapiens	NCR1
11732947_a_at	mediator complex subunit 23(MED23)	Homo sapiens	MED23
11750297_a_at	mediator complex subunit 23(MED23)	Homo sapiens	MED23
11725166_s_at	mediator complex subunit 23(MED23)	Homo sapiens	MED23
11718042_at	mediator complex subunit 17(MED17)	Homo sapiens	MED17
11718043_a_at	mediator complex subunit 17(MED17)	Homo sapiens	MED17
11750320_a_at	mediator complex subunit 26(MED26)	Homo sapiens	MED26
11754467_s_at	mediator complex subunit 26(MED26)	Homo sapiens	MED26
11751557_s_at	mediator complex subunit 27(MED27)	Homo sapiens	MED27
11717690_a_at	mediator complex subunit 27(MED27)	Homo sapiens	MED27
11762229_at	mediator complex subunit 27(MED27)	Homo sapiens	MED27
11741446_s_at	mediator complex subunit 7(MED7)	Homo sapiens	MED7
11754137_a_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11737926_a_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11722452_s_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11722454_s_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11722453_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11757860_s_at	QKI, KH domain containing RNA binding(QKI)	Homo sapiens	QKI
11715723_s_at	integral membrane protein 2B(ITM2B)	Homo sapiens	ITM2B
11715724_s_at	integral membrane protein 2B(ITM2B)	Homo sapiens	ITM2B
11715725_x_at	integral membrane protein 2B(ITM2B)	Homo sapiens	ITM2B
11725378_a_at	glutathione S-transferase omega 1(GSTO1)	Homo sapiens	GSTO1
11730458_at	absent in melanoma 2(AIM2)	Homo sapiens	AIM2
11730457_a_at	absent in melanoma 2(AIM2)	Homo sapiens	AIM2
11726071_a_at	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	MAP4K4
11726070_s_at	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	MAP4K4
11746471_s_at	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	MAP4K4
11746470_a_at	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	MAP4K4
11752067_a_at	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	MAP4K4
11724678_a_at	lymphocyte antigen 86(LY86)	Homo sapiens	LY86
11722152_s_at	eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3)	Homo sapiens	EIF2AK3
11722150_a_at	eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3)	Homo sapiens	EIF2AK3
11722151_a_at	eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3)	Homo sapiens	EIF2AK3
11746700_s_at	integral membrane protein 2A(ITM2A)	Homo sapiens	ITM2A
11742697_a_at	integral membrane protein 2A(ITM2A)	Homo sapiens	ITM2A
11741231_a_at	geranylgeranyl diphosphate synthase 1(GGPS1)	Homo sapiens	GGPS1
11741232_a_at	geranylgeranyl diphosphate synthase 1(GGPS1)	Homo sapiens	GGPS1
11717983_a_at	geranylgeranyl diphosphate synthase 1(GGPS1)	Homo sapiens	GGPS1
11719963_a_at	homer scaffold protein 3(HOMER3)	Homo sapiens	HOMER3
11763856_a_at	homer scaffold protein 3(HOMER3)	Homo sapiens	HOMER3
11737236_at	IgLON family member 5(IGLON5)	Homo sapiens	IGLON5
11719599_a_at	homer scaffold protein 2(HOMER2)	Homo sapiens	HOMER2
11719600_a_at	homer scaffold protein 2(HOMER2)	Homo sapiens	HOMER2
11725386_a_at	homer scaffold protein 1(HOMER1)	Homo sapiens	HOMER1
11725388_a_at	homer scaffold protein 1(HOMER1)	Homo sapiens	HOMER1
11725387_x_at	homer scaffold protein 1(HOMER1)	Homo sapiens	HOMER1
11753500_x_at	homer scaffold protein 1(HOMER1)	Homo sapiens	HOMER1
11731537_at	four and a half LIM domains 5(FHL5)	Homo sapiens	FHL5
11731536_a_at	four and a half LIM domains 5(FHL5)	Homo sapiens	FHL5
11752825_a_at	Rac/Cdc42 guanine nucleotide exchange factor 6(ARHGEF6)	Homo sapiens	ARHGEF6
11752189_a_at	Rac/Cdc42 guanine nucleotide exchange factor 6(ARHGEF6)	Homo sapiens	ARHGEF6
11723368_a_at	Rac/Cdc42 guanine nucleotide exchange factor 6(ARHGEF6)	Homo sapiens	ARHGEF6
11739805_a_at	RAS protein activator like 2(RASAL2)	Homo sapiens	RASAL2
11739806_a_at	RAS protein activator like 2(RASAL2)	Homo sapiens	RASAL2
11739803_a_at	RAS protein activator like 2(RASAL2)	Homo sapiens	RASAL2
11741409_s_at	RAS protein activator like 2(RASAL2)	Homo sapiens	RASAL2
11739804_s_at	RAS protein activator like 2(RASAL2)	Homo sapiens	RASAL2
11723210_a_at	protein interacting with PRKCA 1(PICK1)	Homo sapiens	PICK1
11763795_a_at	protein interacting with PRKCA 1(PICK1)	Homo sapiens	PICK1
11745698_x_at	heart and neural crest derivatives expressed 2(HAND2)	Homo sapiens	HAND2
11729290_a_at	heart and neural crest derivatives expressed 2(HAND2)	Homo sapiens	HAND2
11747304_a_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11727737_s_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11727736_a_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11741281_a_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11727738_a_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11741282_x_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11741283_a_at	A-kinase anchoring protein 7(AKAP7)	Homo sapiens	AKAP7
11729821_at	interleukin 27 receptor subunit alpha(IL27RA)	Homo sapiens	IL27RA
11719355_s_at	SH3 domain binding protein 5(SH3BP5)	Homo sapiens	SH3BP5
11719354_s_at	SH3 domain binding protein 5(SH3BP5)	Homo sapiens	SH3BP5
11731345_at	UFM1 specific peptidase 1 (inactive)(UFSP1)	Homo sapiens	inactive
11733310_a_at	phosphate cytidylyltransferase 1B, choline(PCYT1B)	Homo sapiens	PCYT1B
11745043_a_at	phosphate cytidylyltransferase 1B, choline(PCYT1B)	Homo sapiens	PCYT1B
11733311_a_at	phosphate cytidylyltransferase 1B, choline(PCYT1B)	Homo sapiens	PCYT1B
11745044_x_at	phosphate cytidylyltransferase 1B, choline(PCYT1B)	Homo sapiens	PCYT1B
11721192_at	carbohydrate sulfotransferase 3(CHST3)	Homo sapiens	CHST3
11721191_at	carbohydrate sulfotransferase 3(CHST3)	Homo sapiens	CHST3
11721193_at	carbohydrate sulfotransferase 3(CHST3)	Homo sapiens	CHST3
11760197_at	eukaryotic translation initiation factor 4E family member 2(EIF4E2)	Homo sapiens	EIF4E2
11760198_at	eukaryotic translation initiation factor 4E family member 2(EIF4E2)	Homo sapiens	EIF4E2
11717831_a_at	eukaryotic translation initiation factor 4E family member 2(EIF4E2)	Homo sapiens	EIF4E2
11745933_a_at	eukaryotic translation initiation factor 4E family member 2(EIF4E2)	Homo sapiens	EIF4E2
11759800_at	A-kinase anchoring protein 6(AKAP6)	Homo sapiens	AKAP6
11735053_s_at	A-kinase anchoring protein 6(AKAP6)	Homo sapiens	AKAP6
11758244_s_at	A-kinase anchoring protein 6(AKAP6)	Homo sapiens	AKAP6
11752610_a_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11721617_x_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11721616_a_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11763777_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11763776_a_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11763675_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11721615_a_at	thymocyte selection associated family member 2(THEMIS2)	Homo sapiens	THEMIS2
11718147_a_at	autophagy related 5(ATG5)	Homo sapiens	ATG5
11745992_a_at	autophagy related 5(ATG5)	Homo sapiens	ATG5
11757828_s_at	autophagy related 5(ATG5)	Homo sapiens	ATG5
11726520_a_at	ring finger protein 32(RNF32)	Homo sapiens	RNF32
11760633_at	ring finger protein 32(RNF32)	Homo sapiens	RNF32
11739384_a_at	Rho associated coiled-coil containing protein kinase 2(ROCK2)	Homo sapiens	ROCK2
11759302_at	Rho associated coiled-coil containing protein kinase 2(ROCK2)	Homo sapiens	ROCK2
11739385_x_at	Rho associated coiled-coil containing protein kinase 2(ROCK2)	Homo sapiens	ROCK2
11722293_a_at	napsin A aspartic peptidase(NAPSA)	Homo sapiens	NAPSA
11722294_x_at	napsin A aspartic peptidase(NAPSA)	Homo sapiens	NAPSA
11720471_a_at	mediator complex subunit 20(MED20)	Homo sapiens	MED20
11756561_a_at	mediator complex subunit 20(MED20)	Homo sapiens	MED20
11720470_a_at	mediator complex subunit 20(MED20)	Homo sapiens	MED20
11725817_a_at	calcium binding protein 1(CABP1)	Homo sapiens	CABP1
11723275_at	mitogen-activated protein kinase 8 interacting protein 1(MAPK8IP1)	Homo sapiens	MAPK8IP1
11752505_x_at	mitogen-activated protein kinase 8 interacting protein 1(MAPK8IP1)	Homo sapiens	MAPK8IP1
11728923_at	one cut homeobox 2(ONECUT2)	Homo sapiens	ONECUT2
11728922_at	one cut homeobox 2(ONECUT2)	Homo sapiens	ONECUT2
11727866_x_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11727864_a_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11750183_a_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11745380_a_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11727865_a_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11745023_x_at	solute carrier family 25 member 27(SLC25A27)	Homo sapiens	SLC25A27
11723037_at	syntaxin 8(STX8)	Homo sapiens	STX8
11717714_at	carbohydrate sulfotransferase 10(CHST10)	Homo sapiens	CHST10
11749581_a_at	carbohydrate sulfotransferase 10(CHST10)	Homo sapiens	CHST10
11761122_at	phosphatidylinositol glycan anchor biosynthesis class L(PIGL)	Homo sapiens	PIGL
11761121_a_at	phosphatidylinositol glycan anchor biosynthesis class L(PIGL)	Homo sapiens	PIGL
11760887_a_at	phosphatidylinositol glycan anchor biosynthesis class L(PIGL)	Homo sapiens	PIGL
11727278_at	phosphatidylinositol glycan anchor biosynthesis class L(PIGL)	Homo sapiens	PIGL
11723295_a_at	phosphatidylinositol glycan anchor biosynthesis class B(PIGB)	Homo sapiens	PIGB
11724794_a_at	phosphatidylglycerophosphate synthase 1(PGS1)	Homo sapiens	PGS1
11748428_a_at	phosphatidylglycerophosphate synthase 1(PGS1)	Homo sapiens	PGS1
11747580_a_at	phosphatidylglycerophosphate synthase 1(PGS1)	Homo sapiens	PGS1
11724793_s_at	phosphatidylglycerophosphate synthase 1(PGS1)	Homo sapiens	PGS1
11724792_a_at	phosphatidylglycerophosphate synthase 1(PGS1)	Homo sapiens	PGS1
11740071_x_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11755356_x_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11756242_a_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11759400_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11756241_s_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11749960_a_at	proteasome inhibitor subunit 1(PSMF1)	Homo sapiens	PSMF1
11721932_a_at	kinesin family member 23(KIF23)	Homo sapiens	KIF23
11756918_a_at	kinesin family member 23(KIF23)	Homo sapiens	KIF23
11740503_x_at	apolipoprotein B mRNA editing enzyme catalytic subunit 3D(APOBEC3D)	Homo sapiens	APOBEC3D
11745674_a_at	A-kinase anchoring protein 5(AKAP5)	Homo sapiens	AKAP5
11729077_at	A-kinase anchoring protein 5(AKAP5)	Homo sapiens	AKAP5
11729562_at	T-box transcription factor 4(TBX4)	Homo sapiens	TBX4
11759008_at	T-box transcription factor 4(TBX4)	Homo sapiens	TBX4
11747964_a_at	solute carrier family 4 member 7(SLC4A7)	Homo sapiens	SLC4A7
11727279_s_at	solute carrier family 4 member 7(SLC4A7)	Homo sapiens	SLC4A7
11731953_a_at	solute carrier family 4 member 8(SLC4A8)	Homo sapiens	SLC4A8
11762007_x_at	solute carrier family 4 member 8(SLC4A8)	Homo sapiens	SLC4A8
11749716_a_at	solute carrier family 4 member 8(SLC4A8)	Homo sapiens	SLC4A8
11721963_a_at	solute carrier family 4 member 8(SLC4A8)	Homo sapiens	SLC4A8
11721962_a_at	solute carrier family 4 member 8(SLC4A8)	Homo sapiens	SLC4A8
11741220_x_at	myotilin(MYOT)	Homo sapiens	MYOT
11723222_s_at	myotilin(MYOT)	Homo sapiens	MYOT
11715506_a_at	MAGE family member D1(MAGED1)	Homo sapiens	MAGED1
11756693_a_at	MAGE family member D1(MAGED1)	Homo sapiens	MAGED1
11715507_s_at	MAGE family member D1(MAGED1)	Homo sapiens	MAGED1
11757585_x_at	MAGE family member D1(MAGED1)	Homo sapiens	MAGED1
11725205_x_at	rabphilin 3A like (without C2 domains)(RPH3AL)	Homo sapiens	without C2 domains
11725204_a_at	rabphilin 3A like (without C2 domains)(RPH3AL)	Homo sapiens	without C2 domains
11745088_x_at	rabphilin 3A like (without C2 domains)(RPH3AL)	Homo sapiens	without C2 domains
11748866_x_at	rabphilin 3A like (without C2 domains)(RPH3AL)	Homo sapiens	without C2 domains
11732477_at	X antigen family member 2(XAGE2)	Homo sapiens	XAGE2
11732478_s_at	X antigen family member 2(XAGE2)	Homo sapiens	XAGE2
11723866_a_at	chondrolectin(CHODL)	Homo sapiens	CHODL
11751093_a_at	chondrolectin(CHODL)	Homo sapiens	CHODL
11753290_a_at	chondrolectin(CHODL)	Homo sapiens	CHODL
11723865_at	chondrolectin(CHODL)	Homo sapiens	CHODL
11743681_at	S100 calcium binding protein A16(S100A16)	Homo sapiens	S100A16
11747298_a_at	S100 calcium binding protein A16(S100A16)	Homo sapiens	S100A16
11722401_at	PAGE family member 4(PAGE4)	Homo sapiens	PAGE4
11752079_x_at	ADAM metallopeptidase with thrombospondin type 1 motif 4(ADAMTS4)	Homo sapiens	ADAMTS4
11730923_x_at	ADAM metallopeptidase with thrombospondin type 1 motif 4(ADAMTS4)	Homo sapiens	ADAMTS4
11731358_at	ADAM metallopeptidase with thrombospondin type 1 motif 3(ADAMTS3)	Homo sapiens	ADAMTS3
11731357_a_at	ADAM metallopeptidase with thrombospondin type 1 motif 3(ADAMTS3)	Homo sapiens	ADAMTS3
11762267_at	ADAM metallopeptidase with thrombospondin type 1 motif 3(ADAMTS3)	Homo sapiens	ADAMTS3
11730504_at	ADAM metallopeptidase with thrombospondin type 1 motif 2(ADAMTS2)	Homo sapiens	ADAMTS2
11743205_x_at	ADAM metallopeptidase with thrombospondin type 1 motif 2(ADAMTS2)	Homo sapiens	ADAMTS2
11732158_a_at	ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1)	Homo sapiens	ADAMTS1
11754662_s_at	ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1)	Homo sapiens	ADAMTS1
11732121_a_at	peptidase, mitochondrial processing subunit beta(PMPCB)	Homo sapiens	PMPCB
11760355_a_at	peptidase, mitochondrial processing subunit beta(PMPCB)	Homo sapiens	PMPCB
11760356_at	peptidase, mitochondrial processing subunit beta(PMPCB)	Homo sapiens	PMPCB
11732122_at	peptidase, mitochondrial processing subunit beta(PMPCB)	Homo sapiens	PMPCB
11716632_at	FMR1 autosomal homolog 2(FXR2)	Homo sapiens	FXR2
11722951_a_at	galactose-3-O-sulfotransferase 1(GAL3ST1)	Homo sapiens	GAL3ST1
11731292_at	syntaxin binding protein 5L(STXBP5L)	Homo sapiens	STXBP5L
11751987_a_at	syntaxin binding protein 5L(STXBP5L)	Homo sapiens	STXBP5L
11761661_at	syntaxin binding protein 5L(STXBP5L)	Homo sapiens	STXBP5L
11730168_s_at	lipopolysaccharide induced TNF factor(LITAF)	Homo sapiens	LITAF
11757190_s_at	lipopolysaccharide induced TNF factor(LITAF)	Homo sapiens	LITAF
11762679_at	lipopolysaccharide induced TNF factor(LITAF)	Homo sapiens	LITAF
11720646_at	serine palmitoyltransferase long chain base subunit 2(SPTLC2)	Homo sapiens	SPTLC2
11758838_at	serine palmitoyltransferase long chain base subunit 2(SPTLC2)	Homo sapiens	SPTLC2
11720645_at	serine palmitoyltransferase long chain base subunit 2(SPTLC2)	Homo sapiens	SPTLC2
11757730_x_at	growth differentiation factor 15(GDF15)	Homo sapiens	GDF15
11716665_s_at	growth differentiation factor 15(GDF15)	Homo sapiens	GDF15
11716664_x_at	growth differentiation factor 15(GDF15)	Homo sapiens	GDF15
11757729_s_at	growth differentiation factor 15(GDF15)	Homo sapiens	GDF15
11716663_a_at	growth differentiation factor 15(GDF15)	Homo sapiens	GDF15
11721285_a_at	TATA-box binding protein like 1(TBPL1)	Homo sapiens	TBPL1
11716692_x_at	aminopeptidase puromycin sensitive(NPEPPS)	Homo sapiens	NPEPPS
11746097_a_at	aminopeptidase puromycin sensitive(NPEPPS)	Homo sapiens	NPEPPS
11716691_a_at	aminopeptidase puromycin sensitive(NPEPPS)	Homo sapiens	NPEPPS
11743582_a_at	eukaryotic translation elongation factor 1 epsilon 1(EEF1E1)	Homo sapiens	EEF1E1
11733052_s_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11733053_a_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11733051_a_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11733054_a_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11733055_a_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11749898_a_at	secretory carrier membrane protein 1(SCAMP1)	Homo sapiens	SCAMP1
11755502_x_at	trans-2,3-enoyl-CoA reductase(TECR)	Homo sapiens	TECR
11730198_s_at	trans-2,3-enoyl-CoA reductase(TECR)	Homo sapiens	TECR
11739262_at	vacuolar protein sorting 4 homolog B(VPS4B)	Homo sapiens	VPS4B
11739264_a_at	vacuolar protein sorting 4 homolog B(VPS4B)	Homo sapiens	VPS4B
11739263_x_at	vacuolar protein sorting 4 homolog B(VPS4B)	Homo sapiens	VPS4B
11733770_s_at	defensin beta 104A(DEFB104A)	Homo sapiens	DEFB104A
11716227_a_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11747543_x_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11747202_x_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11747542_a_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11716228_x_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11762319_at	mannose-P-dolichol utilization defect 1(MPDU1)	Homo sapiens	MPDU1
11727253_at	transcription elongation factor A like 2(TCEAL2)	Homo sapiens	TCEAL2
11723530_a_at	golgi SNAP receptor complex member 1(GOSR1)	Homo sapiens	GOSR1
11723531_a_at	golgi SNAP receptor complex member 1(GOSR1)	Homo sapiens	GOSR1
11762838_at	golgi SNAP receptor complex member 1(GOSR1)	Homo sapiens	GOSR1
11723529_x_at	golgi SNAP receptor complex member 1(GOSR1)	Homo sapiens	GOSR1
11762894_at	golgi SNAP receptor complex member 1(GOSR1)	Homo sapiens	GOSR1
11715558_a_at	transmembrane protein 59(TMEM59)	Homo sapiens	TMEM59
11742887_a_at	BAG cochaperone 5(BAG5)	Homo sapiens	BAG5
11739188_a_at	BAG cochaperone 5(BAG5)	Homo sapiens	BAG5
11742886_s_at	BAG cochaperone 5(BAG5)	Homo sapiens	BAG5
11733914_a_at	BAG cochaperone 5(BAG5)	Homo sapiens	BAG5
11742885_a_at	BAG cochaperone 5(BAG5)	Homo sapiens	BAG5
11759495_at	BAG cochaperone 4(BAG4)	Homo sapiens	BAG4
11743422_a_at	BAG cochaperone 4(BAG4)	Homo sapiens	BAG4
11747805_a_at	BAG cochaperone 4(BAG4)	Homo sapiens	BAG4
11757360_s_at	BAG cochaperone 3(BAG3)	Homo sapiens	BAG3
11720331_at	selenoprotein M(SELENOM)	Homo sapiens	SELENOM
11742904_s_at	BAG cochaperone 2(BAG2)	Homo sapiens	BAG2
11748602_a_at	BAG cochaperone 2(BAG2)	Homo sapiens	BAG2
11719195_a_at	RNA polymerase I and III subunit C(POLR1C)	Homo sapiens	POLR1C
11761303_a_at	RNA polymerase I and III subunit C(POLR1C)	Homo sapiens	POLR1C
11740797_x_at	RNA polymerase I and III subunit C(POLR1C)	Homo sapiens	POLR1C
11749641_x_at	zinc finger protein 254(ZNF254)	Homo sapiens	ZNF254
11762349_x_at	zinc finger protein 254(ZNF254)	Homo sapiens	ZNF254
11717760_a_at	glia maturation factor gamma(GMFG)	Homo sapiens	GMFG
11747186_a_at	prostaglandin E synthase(PTGES)	Homo sapiens	PTGES
11754526_a_at	prostaglandin E synthase(PTGES)	Homo sapiens	PTGES
11747187_x_at	prostaglandin E synthase(PTGES)	Homo sapiens	PTGES
11759534_x_at	tumor protein p53 inducible protein 11(TP53I11)	Homo sapiens	TP53I11
